developerResponse,date,review,score,userName,IOS,Name
"{'reviewId': '99f37cb0-c0d1-4a72-90eb-f65c6eb15613', 'userName': 'juwon mutiu', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKW8SN59FB0VzWWagZvqhsUz4ZKsffVQvxncFhF7CzylxZgSw=mo', 'content': 'Good', 'score': 4, 'thumbsUpCount': 5, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 11, 15, 10, 54, 14), 'replyContent': '🤔😭🙊. We hope if you like the app you will give us a five star 🌟. Every reviews matters and truly inspires us. 🙏', 'repliedAt': datetime.datetime(2021, 11, 17, 3, 17, 7), 'appVersion': None}",2021-11-15 10:54:14,Good,4,juwon mutiu,0,kids-math-games
"{'reviewId': '44ffb8ea-036d-4f12-af7a-1827068865a1', 'userName': 'Testimony Carol', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIwp2iIpEzs606BUbtM9YQDOaYfS0e8GllM6BD3UkRBcEXzbQ=mo', 'content': 'Nice', 'score': 2, 'thumbsUpCount': 7, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 9, 26, 0, 1, 16), 'replyContent': 'Why 2 🌟? 😭😭😭, If you like app then I hope you will increase rating?', 'repliedAt': datetime.datetime(2021, 9, 27, 6, 5, 37), 'appVersion': None}",2021-09-26 00:01:16,Nice,2,Testimony Carol,0,kids-math-games
"{'reviewId': '26350798-3d5b-418c-9790-5f8fed9acad5', 'userName': 'Shah Yusuf', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocI31ak_Fh7onn1UApm0VhSxX_tWIVhpTuwJe3ccmGJO8doSnN4=mo', 'content': 'Good', 'score': 3, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 11, 16, 2, 11, 57), 'replyContent': '😭 why 3 star? Can you give 5 star if you like game? Every review matters. 🙏 😭😔😔😔😔😔😔😔', 'repliedAt': datetime.datetime(2022, 11, 18, 0, 52, 22), 'appVersion': None}",2022-11-16 02:11:57,Good,3,Shah Yusuf,0,kids-math-games
"{'reviewId': '7253a2c5-7a0f-41fa-bb40-95ed44e6d245', 'userName': 'Kwei Godfrey', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJO4zXBHJ_an66uZpePuX_g24a7o1hoiXA5ztxPgyLXgJO1MA=mo', 'content': 'Please download me one Game please', 'score': 4, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 5, 14, 0, 51, 56), 'replyContent': 'If you want to contact us at app_support@rvappstudios.com we’d be happy to assist you with downloading the app.', 'repliedAt': datetime.datetime(2022, 5, 16, 2, 53), 'appVersion': None}",2022-05-14 00:51:56,Please download me one Game please,4,Kwei Godfrey,0,kids-math-games
"{'reviewId': 'cecfa079-478a-4adf-9f32-713188feee93', 'userName': 'Vivek Kumar', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXAzOd7WBL5-CyVWQUBPOExaMrJsUvs74_6aumzO17s_aHPhSXS', 'content': 'Good', 'score': 4, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 4, 26, 6, 40, 24), 'replyContent': 'We are glad you liked the app. We request you to give us a 5-star rating as it is the best encouragement for our team.', 'repliedAt': datetime.datetime(2022, 4, 27, 3, 35, 26), 'appVersion': None}",2022-04-26 06:40:24,Good,4,Vivek Kumar,0,kids-math-games
"{'reviewId': 'e1127bda-d182-48fb-b5e0-870a542383c0', 'userName': 'Rayna Das', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLGHi1sDRJfacXuRqfvI-7wwaZ_SOO6lHPyMlMhgfcyQX0DxQ=mo', 'content': 'Nice', 'score': 4, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 3, 23, 9, 14, 52), 'replyContent': '😭 if you like the app, please consider updating the review to 5 star :) We work for reviews, and every review matters.', 'repliedAt': datetime.datetime(2022, 3, 24, 12, 5, 1), 'appVersion': None}",2022-03-23 09:14:52,Nice,4,Rayna Das,0,kids-math-games
"{'reviewId': '6f681b20-3c61-441d-87b6-4cf9727b4366', 'userName': 'Azaria Peters', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXhxs1sh5z80BbVMqrxvvIP6HfPo6wYoXjGhK43kWubUaCj9w', 'content': 'Nice', 'score': 4, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2024, 9, 1, 8, 12, 50), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2024-09-01 08:12:50,Nice,4,Azaria Peters,0,kids-math-games
"{'reviewId': 'd6182fc6-8cab-4825-94a2-285f9258c902', 'userName': 'Ngcobo Thobeka', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIC2uhXUrZojYOh5blQvo3DxIjwcxDydXdd-mEbQvN_YysAIQ=mo', 'content': ""It's good"", 'score': 4, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 3, 12, 21, 15, 37), 'replyContent': 'We are glad you liked the app. We request you to give us a 5-star rating as it is the best encouragement for our team.', 'repliedAt': datetime.datetime(2022, 3, 14, 4, 34, 36), 'appVersion': None}",2022-03-12 21:15:37,It's good,4,Ngcobo Thobeka,0,kids-math-games
"{'reviewId': '366504bd-010f-433c-aea8-6c385ddb3ab6', 'userName': ""Deborah “Baker's wife.” Itwau"", 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLz50UkzjSFX3-YzKd4BS28odT9zkMrw2N7h9dkcn-NZ4-iKw=mo', 'content': 'Good.', 'score': 1, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 5, 19, 3, 6, 12), 'replyContent': 'Why 1 star😭😟 ? Could you please update your review, if you like the game?', 'repliedAt': datetime.datetime(2022, 5, 19, 3, 53, 28), 'appVersion': None}",2022-05-19 03:06:12,Good.,1,Deborah “Baker's wife.” Itwau,0,kids-math-games
"{'reviewId': '09ea6a0f-fcb0-424c-83d7-5f7f54319072', 'userName': 'prabhu prajjwall kilaree', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIhwNNMXret0_1sLFHOedJ2lQ1pnsznu5giQju0wBiD0VoVn0c=mo', 'content': 'Good app', 'score': 5, 'thumbsUpCount': 4, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 6, 6, 7, 12, 35), 'replyContent': 'Thank you for your review. Keep using our app :)\n', 'repliedAt': datetime.datetime(2021, 6, 7, 3, 12, 50), 'appVersion': None}",2021-06-06 07:12:35,Good app,5,prabhu prajjwall kilaree,0,kids-math-games
"{'reviewId': '84f77fa1-ac01-4bee-aeb6-e6491c2824f8', 'userName': 'candy chiew', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJJtLAiO1lR9upIdwvQh1GyYcuYBD9nifcO7gFOKoGgIMTF9A=mo', 'content': 'MELODY 🤩🥳🥰😀😄😁😉', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 2, 2, 16, 59, 37), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2022-02-02 16:59:37,MELODY 🤩🥳🥰😀😄😁😉,5,candy chiew,0,kids-math-games
"{'reviewId': 'a9c1c19e-25f1-4d16-8756-d6adf4f19e5f', 'userName': 'Gayu Naveen143', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLTQ81m-F_dFbpzpq-wqZgDqkoJX0V6503HJlin2EftOYUX0w=mo', 'content': 'Good app', 'score': 5, 'thumbsUpCount': 2, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 7, 1, 2, 54, 43), 'replyContent': 'We are happy to know that you found our app useful. Please help us by spreading the word amongst your friends.', 'repliedAt': datetime.datetime(2021, 7, 2, 0, 53, 34), 'appVersion': None}",2021-07-01 02:54:43,Good app,5,Gayu Naveen143,0,kids-math-games
"{'reviewId': 'ec20751c-a87e-4810-8adc-a5e9ab15458d', 'userName': 'Arun Bhandari', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjVXICOV_L9tlI7km1tLgjb-XAT3nwnWdtVQHWn_FfO7ME4D5a_U', 'content': 'very good', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2024, 1, 23, 9, 28, 22), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2024, 4, 16, 4, 30, 3), 'appVersion': None}",2024-01-23 09:28:22,very good,5,Arun Bhandari,0,kids-math-games
"{'reviewId': 'fe84889d-a511-4e86-9387-c9327b299212', 'userName': 'Mudssir Sayyed', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLUXIwubPgMDQG6Jj_b6rLX-o4f0smFIlev3Al0HcsrTzjHhQ=mo', 'content': 'Great app', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 8, 22, 1, 30, 32), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2021, 8, 23, 4, 34, 54), 'appVersion': None}",2021-08-22 01:30:32,Great app,5,Mudssir Sayyed,0,kids-math-games
"{'reviewId': 'a5b065e9-d0d8-4994-97b1-f20006f37216', 'userName': 'Marycynthia Idoko', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJj-zr1yRIKwVn6bKrPlfSybW0omEmt3LawTYdEasRAOOkyQQ=mo', 'content': 'I love this app', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 9, 22, 7, 1, 48), 'replyContent': 'Thanks for your love.', 'repliedAt': datetime.datetime(2022, 9, 27, 1, 56, 4), 'appVersion': None}",2022-09-22 07:01:48,I love this app,5,Marycynthia Idoko,0,kids-math-games
"{'reviewId': '957a6dae-9d5b-4b78-9aaf-e2661e83c6a8', 'userName': 'yoyonono aziz', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLr0SXy-LLvqcZxUDLAOv-vc8no-aihOTC68mVudzXnaTyMRg=mo', 'content': 'Yes love it', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 2, 13, 2, 53, 52), 'replyContent': 'Thanks for your love.', 'repliedAt': datetime.datetime(2023, 2, 15, 4, 8, 33), 'appVersion': None}",2023-02-13 02:53:52,Yes love it,5,yoyonono aziz,0,kids-math-games
"{'reviewId': '457a2fb8-2baa-4f47-8fd8-146c0a18a1be', 'userName': 'Shannon Chimutengo', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUIzXRhUM8Fta5GqSGV3W2_zdl8GHhh9bzZ7SnbxYhITxhHUAUx', 'content': 'Super good', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 8, 20, 10, 46, 1), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2022, 8, 22, 1, 51, 31), 'appVersion': None}",2022-08-20 10:46:01,Super good,5,Shannon Chimutengo,0,kids-math-games
"{'reviewId': 'c36a3142-ac99-4333-9c19-028fe5329f7b', 'userName': 'ANTHONIA IGWE', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIjwuw0rdtVOzuRniEP6oJ03yyHcooIjaSHbSaBb7pHS0lS2A=mo', 'content': 'Great app', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 5, 30, 8, 57, 44), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2022, 5, 31, 2, 28, 50), 'appVersion': None}",2022-05-30 08:57:44,Great app,5,ANTHONIA IGWE,0,kids-math-games
"{'reviewId': 'cd05ff27-8073-427b-aa70-e11756d855a7', 'userName': 'Jonathan Tutu', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWx1Z4PcqmdICr_Uw3_UjefUllcjp_jYG7pkQU_Sw4zFls2Bv2h', 'content': 'Very good', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2024, 9, 12, 8, 4, 55), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2024-09-12 08:04:55,Very good,5,Jonathan Tutu,0,kids-math-games
"{'reviewId': '8ca16048-714e-4caf-84cd-121cb4cf573f', 'userName': 'Kimoney Githongo', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKL8J9D1sCesjeGIiD4ubEzk85JWi1OsflFY386YuUDLkkR5A=mo', 'content': 'Its exellent', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 3, 23, 5, 40, 4), 'replyContent': 'Thank you for the support! 🙏👍', 'repliedAt': datetime.datetime(2022, 3, 24, 12, 4, 42), 'appVersion': None}",2022-03-23 05:40:04,Its exellent,5,Kimoney Githongo,0,kids-math-games
"{'reviewId': 'e8055038-1589-4151-9568-03e3acbf8d49', 'userName': 'Fadzai masungo', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXdLBJNSlKbIf3bg7wD9E8f93sZ9PcoqvfgevkBJKOLPvxq7bw', 'content': 'Its fast', 'score': 5, 'thumbsUpCount': 2, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 1, 12, 4, 13, 22), 'replyContent': 'Thanks for your review!', 'repliedAt': datetime.datetime(2022, 1, 19, 3, 9, 27), 'appVersion': None}",2022-01-12 04:13:22,Its fast,5,Fadzai masungo,0,kids-math-games
"{'reviewId': 'b8fc756c-d235-4b3f-bccc-8a0610a7d06e', 'userName': 'Marlene Delacruz', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLfJAa25YVSoqDt5yANLUuRcjAknxPStTZvL5VNoeJ5-1DhDQ=mo', 'content': 'So beautiful', 'score': 5, 'thumbsUpCount': 3, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 12, 14, 18, 12, 42), 'replyContent': 'Thank you. We are happy to know you like it. Please do check out our other games.', 'repliedAt': datetime.datetime(2021, 12, 15, 1, 8, 50), 'appVersion': None}",2021-12-14 18:12:42,So beautiful,5,Marlene Delacruz,0,kids-math-games
"{'reviewId': 'f04c82b4-3461-46dd-ad28-a233603824ab', 'userName': 'NIRAJ KUMAR', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJtg91z01bJCz_cwS7qyDwN55S2Y7VlNudZH7BPSYBK33l_Tdw=mo', 'content': 'Good game', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 3, 9, 9, 44, 51), 'replyContent': 'Glad you like it! :)\n', 'repliedAt': datetime.datetime(2022, 3, 9, 23, 14, 38), 'appVersion': None}",2022-03-09 09:44:51,Good game,5,NIRAJ KUMAR,0,kids-math-games
"{'reviewId': '967a0f07-e18d-41a9-b6bb-3edd954de813', 'userName': 'Nipulal Tudu', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJITQC7eQQSItfeNF8jtIUJUoSj5NYL8Y1V7w-p3VbXse6wUw=mo', 'content': 'Nice app', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 8, 22, 20, 29, 30), 'replyContent': 'Thank you very much. Keep using our app :)', 'repliedAt': datetime.datetime(2022, 8, 23, 2, 15, 53), 'appVersion': None}",2022-08-22 20:29:30,Nice app,5,Nipulal Tudu,0,kids-math-games
"{'reviewId': '564b35b3-fddf-4869-a9a7-7bf09f51c469', 'userName': 'Ryan James', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJRFSaW5BN0LDnNOOqdIt22zCv_ZOuVb_yJLBx45y3JyMgWjg=mo', 'content': 'Very good', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 4, 5, 15, 1), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2023, 4, 6, 5, 11, 31), 'appVersion': None}",2023-04-05 15:01:00,Very good,5,Ryan James,0,kids-math-games
"{'reviewId': '52cfa787-cb37-44fe-9531-528bdfbc540d', 'userName': 'Geecho Calm', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIeA7Ffz_rYGtjmptndO_adh9vzLXdFMo5QPy73NRshroLO_A=mo', 'content': 'Best!', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2024, 2, 18, 5, 2, 4), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2024-02-18 05:02:04,Best!,5,Geecho Calm,0,kids-math-games
"{'reviewId': '8d0123c7-fd1b-4a1e-936b-0059f412e717', 'userName': 'Serbius Zwazwa', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIEMyHkUBWSCtULOyFkzh1GZADHBZEIQUVyteI1pyQGixTu8A=mo', 'content': 'Excellent,', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2024, 10, 5, 0, 46, 9), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2024-10-05 00:46:09,"Excellent,",5,Serbius Zwazwa,0,kids-math-games
"{'reviewId': '958a6c00-8e61-451a-afa6-c665783127fd', 'userName': 'Rhulani Ngobeni', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocL5Sjbb1NoDpNBnMe3iF_-2ko-rJBgjUglqUvidNBIYMkHUYg=mo', 'content': 'This game helps lot of pople', 'score': 2, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 9, 21, 12, 10, 33), 'replyContent': 'Why 2 🌟? 😭😭😭, If you like app then I hope you will increase rating? Every reviews matters and truly inspires us.', 'repliedAt': datetime.datetime(2022, 9, 22, 4, 4, 8), 'appVersion': None}",2022-09-21 12:10:33,This game helps lot of pople,2,Rhulani Ngobeni,0,kids-math-games
"{'reviewId': 'e84cbb89-1a75-4c31-8c12-1b1e50484652', 'userName': 'Rakesh charel', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjVt6ydbKv_0ocbdxaHJCRuhqzQ5WLG699WwUa09PFnIKDL050KT', 'content': 'Nice', 'score': 5, 'thumbsUpCount': 3, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 11, 26, 0, 17, 6), 'replyContent': 'Thank you for your support', 'repliedAt': datetime.datetime(2021, 11, 29, 1, 39, 33), 'appVersion': None}",2021-11-26 00:17:06,Nice,5,Rakesh charel,0,kids-math-games
"{'reviewId': '51c0ae47-091b-46e7-9720-a6f97c2b41a7', 'userName': 'Manish Bhanu', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLxfxDKB_V4XHqWA_jFrMNDFWkO01tbO-DbmqQVM5MI88ha7g=mo', 'content': 'Good', 'score': 5, 'thumbsUpCount': 2, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 10, 1, 4, 27, 48), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2021, 10, 4, 5, 23, 47), 'appVersion': None}",2021-10-01 04:27:48,Good,5,Manish Bhanu,0,kids-math-games
"{'reviewId': 'c051acc6-7743-4d04-a643-af4219ca1e4b', 'userName': 'wobodo Martins igbo', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKN-2UYSbzPy3kzCOJSh0yzJnA3TzIwv7kNLff9FGPMNNXyXA=mo', 'content': 'Great', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 9, 7, 1, 39, 48), 'replyContent': 'Glad you like it! :)', 'repliedAt': datetime.datetime(2021, 9, 7, 6, 44, 49), 'appVersion': None}",2021-09-07 01:39:48,Great,5,wobodo Martins igbo,0,kids-math-games
"{'reviewId': '326fe389-81e0-4252-b839-3fa50103deba', 'userName': 'Raksha KR', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocInZWf1uf63Mghj1QlkTzsafpQsnBjoUowmN4vUuy4hV5uUhw=mo', 'content': 'Good', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 12, 29, 3, 22, 35), 'replyContent': 'Glad you like it!\n', 'repliedAt': datetime.datetime(2021, 12, 30, 5, 28, 49), 'appVersion': None}",2021-12-29 03:22:35,Good,5,Raksha KR,0,kids-math-games
"{'reviewId': '0f451280-26b8-44a0-b956-38f02ab0fdb1', 'userName': 'Joshua Malunga', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocL-Nh4_BzKXGHMGad5H1No83q7mKf7RCcGkw-xqlZxLIoZfdQ=mo', 'content': 'Good', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 5, 14, 11, 25, 51), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2022, 5, 16, 2, 59, 34), 'appVersion': None}",2022-05-14 11:25:51,Good,5,Joshua Malunga,0,kids-math-games
"{'reviewId': '1bc3fd53-f1fa-4d53-8557-218d677ef395', 'userName': 'Aayush Azad', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocI1hr57gwpkvBkjNO7n5hGD6lne6BmpGo4GqvyRhrO_MJtoag=mo', 'content': 'Nice', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 9, 21, 4, 26, 39), 'replyContent': 'Thank you for your support.', 'repliedAt': datetime.datetime(2023, 9, 22, 0, 7, 50), 'appVersion': None}",2023-09-21 04:26:39,Nice,5,Aayush Azad,0,kids-math-games
"{'reviewId': '835dd700-9403-474e-957e-47c1d63fb488', 'userName': 'Queen Anny', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIsY7hPrKvEqRUkM0a5BHL8vZ8sQ-bVh8SY1gdE4688d60sDw=mo', 'content': 'I love it', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 12, 26, 14, 26, 8), 'replyContent': 'Thanks for your love.', 'repliedAt': datetime.datetime(2021, 12, 28, 1, 58, 4), 'appVersion': None}",2021-12-26 14:26:08,I love it,5,Queen Anny,0,kids-math-games
"{'reviewId': '82df5728-404d-4c54-9e05-76c2103db50e', 'userName': 'Chanyalew Jima', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKR3u00Qwkr43cBhyU7R7uaCzSM7gTIAf_jTaT2mi5LqJkmyg=mo', 'content': 'Nice', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 9, 5, 6, 46, 48), 'replyContent': 'Thank you for your support.', 'repliedAt': datetime.datetime(2023, 9, 22, 0, 1, 36), 'appVersion': None}",2023-09-05 06:46:48,Nice,5,Chanyalew Jima,0,kids-math-games
"{'reviewId': 'b8a20999-31dc-49e3-942b-63131e16cc9b', 'userName': 'MAHESH MADAVI', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUsRoj2InyLeSb9Ilk0Q1565UmoHj-zEu_6ms7UU-M5JT4wiTE6', 'content': 'Excellent', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 3, 7, 7, 51, 3), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2022, 3, 8, 1, 32, 28), 'appVersion': None}",2022-03-07 07:51:03,Excellent,5,MAHESH MADAVI,0,kids-math-games
"{'reviewId': 'acdae920-5814-41c1-ae69-a1ebbe0af502', 'userName': 'Mercelyn Galvan', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIijqcaj4OtgWKt3N-NkPehiNRH2-XivpV_MMvqjD1Nvz8gog=mo', 'content': 'happy', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 2, 3, 3, 16, 58), 'replyContent': 'Thanks for the 5 star rating.', 'repliedAt': datetime.datetime(2023, 2, 7, 0, 34, 43), 'appVersion': None}",2023-02-03 03:16:58,happy,5,Mercelyn Galvan,0,kids-math-games
"{'reviewId': '3167741f-0910-478b-9a82-2e043b10b2eb', 'userName': 'brighton moyo', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJaVnJYI0n9QGQvnmdVmtnGl9K5o_JQ0A5cXRpat9YMqbz3_A=mo', 'content': 'It is fun', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 9, 19, 8, 51, 20), 'replyContent': 'Glad you like it! :)', 'repliedAt': datetime.datetime(2023, 9, 22, 0, 6, 26), 'appVersion': None}",2023-09-19 08:51:20,It is fun,5,brighton moyo,0,kids-math-games
"{'reviewId': '3907095d-d54a-4388-8961-af0e8bbcd530', 'userName': 'ejonu john', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJN8-hjLls2RFzw8h9pI-Q99IFDJK6QvTpKQaMfwrb8Pdsrpw=mo', 'content': 'Good', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 11, 22, 13, 15, 54), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2022, 11, 23, 2, 36, 52), 'appVersion': None}",2022-11-22 13:15:54,Good,5,ejonu john,0,kids-math-games
"{'reviewId': '5b5d5f82-5894-43b4-885b-5e312724aa8d', 'userName': 'Rosalinda Lobisto', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJvhV9DZUtH5M9hBHKfbdKC7guMXwitQGxq_7nYga-0z9KJsQ=mo', 'content': 'Love it', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 5, 27, 7, 30, 24), 'replyContent': 'Thanks for your love.', 'repliedAt': datetime.datetime(2022, 5, 30, 2, 38, 19), 'appVersion': None}",2022-05-27 07:30:24,Love it,5,Rosalinda Lobisto,0,kids-math-games
"{'reviewId': '1688c941-f2ef-4287-a7b2-24d7b4dac178', 'userName': 'Aasiya Mirza', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJ7U7vBUZxaguoIM6OWO4t8dIJN39YUwIErkKV-MMPCW6wbtA=mo', 'content': 'Superb', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 3, 15, 21, 35, 12), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2022, 3, 16, 2, 19, 33), 'appVersion': None}",2022-03-15 21:35:12,Superb,5,Aasiya Mirza,0,kids-math-games
"{'reviewId': '433f9954-cbc8-4924-954c-360a60863b90', 'userName': 'Abi Rami', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJeFV2z0zE_8O_6StcyVgHvzUO4iKX6bmh0z0kqTEohfsYQRY4=mo', 'content': 'Nice', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2024, 5, 26, 6, 25, 53), 'replyContent': 'Thanks for your review. Glad to see that you liked the app. We would love to get a 5 star rating from you. Do share with your friends and keep playing!', 'repliedAt': datetime.datetime(2023, 5, 25, 0, 25, 50), 'appVersion': None}",2024-05-26 06:25:53,Nice,5,Abi Rami,0,kids-math-games
"{'reviewId': '2c568b2d-6d52-48c0-aadb-918e97debcd8', 'userName': 'Robina Akram', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKXEw-_B-IF3fw2hxA32y0QpefhG8jjDPF22zui3kkbkRdtjQ=mo', 'content': 'nice', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2024, 10, 11, 7, 39, 20), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2024-10-11 07:39:20,nice,5,Robina Akram,0,kids-math-games
