date,developerResponse,review,rating,isEdited,userName,title,Name,IOS
2024-11-24 13:42:04,"{'id': 43965168, 'body': 'Yay! We adore travel friendly toys so we absolutely had to do the same for Pok Pok! :) ', 'modified': '2024-05-16T22:27:58Z'}","My 2-year-old, is obsessed with Pok Pok! From 18 months, this app has been his go-to for learning and fun. It’s interactive, educational, and the music is a hit! The new numbers feature is a bonus - each tap brings a symphony of sounds that keeps him engaged. Highly recommend for little explorers!",5,True,DCKMNJ,A Toddler's Delight!,pok-pok-montessori-preschool,1
2024-11-14 02:53:52,,My 2year old was really engaged with this. And he was thinking and focusing in a way I rarely see him. When I told him it was time to put it down he was sad. I found myself playing with it without him. Some of the little worlds and the music bubble are so fun!,5,False,rebbulah,My child is hooked and so am I!,pok-pok-montessori-preschool,1
2024-05-08 02:18:48,"{'id': 43965200, 'body': 'yay for productive play :) ', 'modified': '2024-05-16T22:32:12Z'}",I’m always trying to find apps that allow for some learning and creativity while my child is using their allotted screen time. This one has been great so far! It adds to how we try to “teach” outside of screens and still feels like playing a fun game.,5,False,Asha1104,Simple yet effective,pok-pok-montessori-preschool,1
2024-04-11 21:41:01,"{'id': 43964767, 'body': 'Thanks for the kind review!', 'modified': '2024-05-16T21:48:33Z'}","Screen time, as much as we hate it, is very much an inevitable part of raising kids in this day and age. I like this app as it gives an educational opportunity and cultivates independent learning for my daughter. I’ll happily keep using this app, cant wait to see how it continues to grow!",5,False,dayugar910,Great alternative for screen time,pok-pok-montessori-preschool,1
2024-02-22 15:55:53,"{'id': 42294029, 'body': 'We created Pok Pok specifically to not have any addictive elements, making it a calming and productive play experience! Thank you for sharing your nice words :) ', 'modified': '2024-02-29T19:22:46Z'}",Definitely not overstimulating like most games for kids. My child and I pick the little mini games and play for a few minutes until we pick another one and each one is just as fun and exciting as all of them! Definitely recommend.,5,False,Kathrynx321,Love this game!!!!,pok-pok-montessori-preschool,1
2023-12-29 16:15:38,"{'id': 41067265, 'body': 'yay for productive play :) ', 'modified': '2024-01-04T04:27:19Z'}","I was nervous about letting my toddler get addicted to a screen, but so far this app has been great. She is interested when I open it for her, and never gets upset when I decide it’s time to stop. Perfect for me to get a few chores done while she doesn’t seem over stimulated. We are fans!",5,False,Kkauf32,Sweet and simple,pok-pok-montessori-preschool,1
2023-12-29 02:01:23,"{'id': 39766477, 'body': 'Wow this is so great to hear, thank you for the feedback! It means the world to us!', 'modified': '2023-10-27T03:02:15Z'}","We honestly NEVER like paying for apps or even buying games on our phones, but this app is sooooo worth it. Both of my kids actually love it! (3 and 10) It’s so entertaining, educational and so cute. I’ve played with my daughter when she uses it (3 year old) and she’s is always so intrigued.",5,True,Fit Mama Beat,We love this app!,pok-pok-montessori-preschool,1
2023-09-07 16:14:23,"{'id': 38879563, 'body': ""This is awesome to hear, thank you for sharing your feedback with us. We're so glad you feel good about the experience too! "", 'modified': '2023-09-12T19:45:44Z'}","My son really really enjoys Pok pok . He didn’t before but now at 4 he actually asks to play , I feel sooooo much better about letting him use my phone ( in desperate situations ) and have him Play pok Pok Instead of watching You tube . It’s a game changer for us and apples and oranges when it comes to screen time . Thank you",5,False,ANNOYED 1881,LOVE  it all,pok-pok-montessori-preschool,1
2024-11-10 18:33:06,,"My son really loves this app, we limit screen time to only as “needed” say if we go on an very long car ride (2+ hours) or are at a doctors appointment we allow this game to be played! He loves how interactive everything is and that the objects all make a noise and actually “work”!",5,False,Hollandkat99,Amazing activity app!,pok-pok-montessori-preschool,1
2023-04-26 12:40:38,"{'id': 36398203, 'body': 'Thank you so much for saying this, it means so much to us. We love hearing that your child is growing with the toys in Pok Pok and always finding something new to explore. Wonderful! :)', 'modified': '2023-05-08T15:57:42Z'}","Seriously so impressed with this app! The open ended play and discovery it provides is unique for screen time! My child loves this app and all the games included in it. Not only that, but it will grow with her— the games work for little ones just touching things to see what they do, to actual processing and coordination to make things happen. Love love love it!",4,False,Doyleviv,Impressed!,pok-pok-montessori-preschool,1
2022-09-28 02:11:02,"{'id': 32304259, 'body': ""Hello and thank you for taking the time to provide us with your honest feedback. It's awesome that you discovered us at an Apple Store and that you connected with the app enough to give it a try at home! We're sorry you found it too expensive. We chose a price that we think reflects the value we provide to our users and allows us to release new toys regularly, but we're always reflecting on our prices, so your feedback is appreciated and noted. We'd love to find a way for you to explore the Playroom in a way that feels more accessible. Please email us at support@playpokpok.com so we can help!"", 'modified': '2022-09-29T15:44:14Z'}",to be honest I though it would be free to play yeah yeah I know it’s a big game and all but every since I saw it at an apple store I wanted it ON my iPad and ever since I found you it was 9 dollars a month it made me puke. I have never wanted to delete some SO quickly off my iPad AND I though it would have at least some pay for this level or something but nope you can even play the game until you spend money FOR A BABY GAME???!! bad app don’t download and give the money hungry developers money.,2,False,i do like it though,eh,pok-pok-montessori-preschool,1
2024-03-14 13:49:43,"{'id': 42719257, 'body': 'yay!', 'modified': '2024-03-20T21:08:47Z'}",My 2.5 sensory seeker absolutely loves this app. He walks away from it with no tantrums. We’ve been able to cut tv screen time by 50% and pokpok still allows me to be productive (cook dinner/clean up) without leading to my son getting huge screen time dopamine hits. We’ll pay for this until he ages out!,5,False,Taybobay2,Best toddler app ever,pok-pok-montessori-preschool,1
2024-08-23 21:05:43,,"This app is great being that you do not need WiFi to use it. My sons obsessed with coloring so that has been our go to for him. There was a bubble popping activity that he looooves, but I am not sure how he found it and cannot find it again since then. Hopefully they add some counting activities as he loves numbers too.",4,False,SadesD,My son loves the coloring,pok-pok-montessori-preschool,1
2024-03-02 21:32:52,"{'id': 42718459, 'body': 'Yay! ', 'modified': '2024-03-20T19:39:46Z'}","This game has helped my son so much. He is 2 1/2. We’ve spent a lot of time in the car over the last couple months for work and this game keeps him occupied and he needs little assistance from me to play it, which is confident in the car. 
Definitely recommend",5,False,ChillyDog5000,Amazing game,pok-pok-montessori-preschool,1
2023-11-27 00:58:17,"{'id': 40415931, 'body': 'Thank you so much!  We are always adding monthly updates so be sure to look out for new options! ', 'modified': '2023-11-29T19:22:24Z'}","Like many other families we struggle with screen time, and even harder - what to allow on the screens for screen time. Pok Pok has been such an incredible option! This and Duolingo kids are the only two we use!
My favorites about Pok Pok: 
• Multiple “games” inside the app - so no need to worry about them bouncing from app to app - Pok Pok alone can provide plenty of entertainment
• Montessori based - lots of “how it work” options
• the “city”, dinosaurs, and drawing are my sons favorites

Our only request would be more options inside! Maybe a car builder or something with boats. 
Thanks pok pok!
:)",5,False,jayyyyyugoooodddyyy,Love it!,pok-pok-montessori-preschool,1
2023-08-22 17:54:50,"{'id': 40037065, 'body': 'Thank you so much!', 'modified': '2023-11-09T17:09:49Z'}","I was super hesitant about games, but tried this for a plane ride based on GamerEducator recommendation. It’s lovely! Kept the kids occupied during the six hour delay and during the six hour flight. (Not non-stop, intermittently) love that there are no ads, no up-sells, and super open ended. They love drawing and exploring the worlds.",5,False,Tina85ln,Lovely for my 2 and 5yo!,pok-pok-montessori-preschool,1
2023-05-13 06:52:10,"{'id': 36690421, 'body': ""Aw, we are so glad to hear that Pok Pok has become such a valuable tool for you as a parent and for your daughter. That's lovely! Thank you for the kind words and feedback. Did you know that all of her drawings are saved in the Grown-Ups area of the app for you? A nice little surprise and way to keep her artwork once she's done drawing something."", 'modified': '2023-05-23T17:45:31Z'}",My 2 year old doesn’t do a ton of screen time but she LOVES this game and asks for it by name. It was easy for her to figure out and she especially loves the drawing game and finding all the “hidden” things in all of the other games. Don’t know how we would make it through long trips without this!,5,False,zigwillow,Life saver!,pok-pok-montessori-preschool,1
2022-04-05 15:50:52,"{'id': 29059329, 'body': 'Thank you so much for your kind feedback! We are thrilled your daughter loves exploring it so endlessly and hope it can be a useful tool on your upcoming flight! :)', 'modified': '2022-04-08T18:52:26Z'}","Our 4 and ½ year old loves to play Pok Pok and discover where she can explore. The possibilities are endless and although we limit her play I’m sure she could play for hours and hours (might put this theory to the test on a plane ride soon). 

Can’t recommend this app enough. Very much worth your child’s time.",5,False,L. Stock,Love Love Love,pok-pok-montessori-preschool,1
2022-06-12 02:52:17,"{'id': 30331042, 'body': 'Thank you for your feedback krissyl12. Here at Pok Pok we strive to build an inclusive space for ALL families. Children live in a world filled with many different people - we want kids to connect and relate to the world (and the people in it) in a healthy and loving way. Kids may come from families with parents, siblings, or friends that identify as LGBTQIA+. One day they may identify as such. We believe everyone deserves to be seen, accepted, and loved.', 'modified': '2022-06-13T14:17:11Z'}",I like the game and the ability for such open ended and creative play. Im suprized at the hidden pride flags and other pride symbols throughout a game intended for young children. This is common in our society but discretion should have been used in displaying it in an app intended for this age range. Please remember not all parents are ready to have complex conversations with preschoolers and toddlers bc you want to show your support as an adult for social and cultural matters.,3,False,krissyl12,Hidden Pride Flags,pok-pok-montessori-preschool,1
2024-11-08 01:55:59,,Just started demoing this app to possibly allow my 3 years to play with when we give him screen time. The interface is super easy and the games are fun! Hoping he likes it because it seems more educational than videos,5,False,Cute! Simple and interactive,Cute and interactive,pok-pok-montessori-preschool,1
2024-08-24 02:35:21,"{'id': 46359304, 'body': 'So glad to hear you and your kids are enjoying it!! New dinosaurs are always to be appreciated 😉', 'modified': '2024-08-29T20:58:06Z'}","My two kids love this and so do I. Such clean and classy visuals. Music is interesting but not obnoxious. Love that this app works without Wi-Fi. I appreciate that new games and features are added regularly. My kids shout, “There’s new dinosaurs!!”. I wish the subscription was cheaper, but we’re happy with the app.",5,False,seekingexcellence,Not Overstimulating!,pok-pok-montessori-preschool,1
2024-04-05 16:46:00,"{'id': 43594117, 'body': 'we hope you love it so far!', 'modified': '2024-04-29T21:31:39Z'}","My daughter is 4, and she has had so many different apps and games to play over the years. She loves Sago Mini World, among many others. I think this app will spark her interest in a similar way. I love the simple look and the open-ended concept that I’ve seen so far.",5,False,kels&gabs,Excited to Try this App,pok-pok-montessori-preschool,1
2024-02-21 21:45:41,"{'id': 42293822, 'body': 'We are so happy to hear that, thank you for sharing!', 'modified': '2024-02-29T18:58:14Z'}","We just found Pok Pok last week and we both have really enjoyed it! As of right now, my son only really plays with the drawing tablet sections and the shapes sorters, but I hope that he will continue to explore and try new games. Great alternative to the usual games on tablets and ad free.",5,False,grilgirll,My 2 year old loves it!,pok-pok-montessori-preschool,1
2023-11-08 17:44:46,"{'id': 37971163, 'body': ""We're so glad you think so. This feeling is one of the reasons why we decided to make the app in the first place, so we're really appreciative that it resonates with you in a similar way. Thank you for taking the time to share this and give us a review."", 'modified': '2023-07-29T13:59:57Z'}",I am quite anti games and tablets for kids but I understand the need for it. This app is very different from everything else out there. At first I didn’t understand how my kid would be interested in it but then as she played I saw how it worked. It’s almost like real play but in an app.,5,True,Linkels,Love this app,pok-pok-montessori-preschool,1
2023-10-16 04:27:37,"{'id': 39620157, 'body': 'We are so happy to hear that both your kiddos love our app. Thank you so much for the nice words, welcome to the Pok Pok family!', 'modified': '2023-10-19T17:59:41Z'}","The details are outstanding. Both of my children go to Montessori schools. I’ve been hoping and searching for something like this for awhile now. I haven’t downloaded something that fast before 🤣 Instant conversion over here. 

Great job on a beautiful alternative for entertainment.",5,False,Lise5632,This is incredible,pok-pok-montessori-preschool,1
2023-09-25 16:57:14,"{'id': 39619144, 'body': 'Not weird at all! We are SO grateful to have enjoyers of all ages, thank you for your kind review! ', 'modified': '2023-10-19T16:35:35Z'}","Im 13 but i just LOVED the artstyle of this app, its so adorable i have a 3 month old niece and i think when shes old enough she’ll love this app to. Im autistic so stuff like this really helps even though i already know a bunch, i think its just cutesy stuff that really helps me calm down :) so thank you for this app!!",5,False,theonetheonlyaniya,I know this is weird..,pok-pok-montessori-preschool,1
2023-05-13 14:53:18,"{'id': 34638293, 'body': ""Thank you so much for your comment, saying that you and your grandson were in awe is a very touching compliment! We're happy that your little ones enjoyed the village. We hope they like our other toys just as much :) "", 'modified': '2023-02-02T14:24:00Z'}","Our 2yrs and 9 month old grandson has only played with two of the games, the village and free drawing. The village had him in total awe. I, as his nana, was in awe. It’s incredibly clever. And it’s all up to the child what he wants to do with it. Looking forward in trying out the other games that goes with this app. So far so great!!",5,True,hsm21,Engaging,pok-pok-montessori-preschool,1
2023-09-06 17:45:58,"{'id': 38879575, 'body': 'Thank you for your generous feedback! Designing prompts is something our team will definitely consider making. ', 'modified': '2023-09-12T19:48:03Z'}",Beautiful rich world for kids and no glitches. However my kids often use the app alone with headphones meaning they can’t hear me give any thoughtful prompts or narrate whats happening. So I wish there was an option in settings to turn on voice prompts / narration in the app rather than being expected to give them myself.,4,False,autism_mama*,Beautiful,pok-pok-montessori-preschool,1
2024-11-14 02:53:42,,Let’s be clear I spend the last 45 minutes playing on this checking it out for my kids and I gotta say the simplicity is so welcomed! It incorporates creativity and exploration there’s multiple different areas of play. There’s even learning components. I’m sold!,5,False,FirstTimeMom26,Simple yet fun,pok-pok-montessori-preschool,1
2023-08-22 01:28:50,"{'id': 39765906, 'body': ""We're so happy to hear that you AND your daughter. Thank you for sharing!"", 'modified': '2023-10-27T02:27:15Z'}","Pok Pok has been a favorite app of our 3.5 year old for quite some time. Marble run and the grid drawing game our the current faves, but she explores all around. Can be fun for the parents, too.  We still moderate screen time, but we can feel good about turning her loose with this one for a bit!",5,False,npaden0,Lots of fun!,pok-pok-montessori-preschool,1
2024-08-29 17:42:52,"{'id': 46850809, 'body': ""Hey there! When you input your child's age it doesn't affect the content. What you see is what Pok Pok is! We've noted your feedback looking for more writing/reading content and will keep it in consideration for future updates. If you have any other feedback we'd love to hear from you at hello@playpokpok.com 😊"", 'modified': '2024-09-19T15:57:37Z'}","I love that my daughter has an opinion for screen time that isn’t so over stimulating. I just wish there was a way to add different children and age levels. I’d like to see more reading and writing practice, but that might just be that my daughter is young higher ages may have more advanced materials.",4,False,Username183764920,Great low stimulation screen time.,pok-pok-montessori-preschool,1
2024-11-26 03:13:16,"{'id': 48592644, 'body': ""This is exactly our goal with Pok Pok, we're so glad you're having such a great experience with your daughter 🤗 \n"", 'modified': '2024-11-29T18:35:53Z'}","My daughter loves exploring and making connections with all the toys in her “game” to real life. This is her first exposure so far to technology. Pleased with PokPok and the use she gets under complete supervision, and she’s totally fine still after her “timer” goes off for her to be allowed to play.",5,False,671ADS,Such a treat for my 3yo,pok-pok-montessori-preschool,1
2023-05-24 20:09:14,"{'id': 36755476, 'body': ""Thank you for your feedback Sophia! We are really glad you think Pok Pok is amazing and understand that sometimes it can be hard to justify paying for a subscription. That said, for us, we need it to be a subscription so that we can continue adding new toys and updates every month. Otherwise, we wouldn't be able to update the app at all :( We hope you understand and that someday you can try the app again. Please don't hesitate to let us know if we can be of further help—you or your dad can email us at hello@playpokpok.com anytime."", 'modified': '2023-05-26T14:31:03Z'}",The app is amazing but the subscription isn’t good. I know your trying to make money but instead can the app itself be like 1.99 then the whole app does not have in app-purchase. My dad doesn’t like subscriptions so I only got to play on it during the trial then delete it. I hope you make this change and god bless you all! 0u0,4,False,sophianator23,Good but…….,pok-pok-montessori-preschool,1
2024-10-15 19:12:09,"{'id': 48079746, 'body': 'So good for travel! And we love hearing about parents playing together with little ones. Thank you! ❤️', 'modified': '2024-11-10T01:33:27Z'}","My daughter and wife both love playing this app together. It doesn’t overstimulate, and is quite meditative. It’s also creative, especially when they learn dragging objects to certain places/things result in different animations. It’s also a great app for long plane rides.",5,False,Snacku05,Wonderful app for my toddler,pok-pok-montessori-preschool,1
2024-07-08 16:04:08,"{'id': 45182563, 'body': 'Thank you so much! We are so motivated to hear feedback like this. So glad your kiddo loves Pok Pok!', 'modified': '2024-07-10T22:29:04Z'}",This is a fantastic app! Great for a wide range of ages. My child loved playing the games and I felt good about the content that I was exposing her to. The graphics are cute and colorful. And the creators are very kind and attentive and really go the extra mile for their customers. 10/10 highly recommended!,5,False,Kit_N,"Very fun, super cute game!",pok-pok-montessori-preschool,1
2024-05-22 12:09:59,"{'id': 45182477, 'body': 'Thank you!', 'modified': '2024-07-10T22:20:20Z'}",My son is 26 months and has never used a device before. The only screen time he gets is a short show on the tv. We’re getting ready to go on a 12 hour road trip and needed something to help him with it. Finding this app was perfect timing!,5,False,JBAB2223,Love it!,pok-pok-montessori-preschool,1
2024-03-29 19:49:47,"{'id': 43492608, 'body': 'yay!', 'modified': '2024-04-24T17:13:05Z'}","I think this app is excellent. It keeps my 2 year old engaged, and it makes me feel better when he wants screen time. It has so many detailed options and it gives my son so much freedom to use his creative mind! Thanks for making this app!",5,False,Samcatmeow,A+,pok-pok-montessori-preschool,1
2024-04-14 22:55:09,"{'id': 43965054, 'body': 'Thank you! Pok Pok is designed to be intuitive and encouraging of open-ended play. There are no rules! If you need some help with general navigation and knowing how to access the toys in our digital playroom, reach out to support@playpokpok.com and we will help get you familiarized :) ', 'modified': '2024-05-16T22:13:05Z'}",My daughter loved the app but was only able to play it on my phone since she has a kids fire tablet and was not available there. Also wish it gave a little instruction or a to do list sort of for the games since it was just kind of aimless play.,4,False,Jeli A,Wish it was available on kids fire tablet,pok-pok-montessori-preschool,1
2024-03-26 00:17:23,"{'id': 43491114, 'body': 'We are so glad to hear that! Thank you so much!', 'modified': '2024-04-24T15:41:19Z'}",After trying out countless educational apps and games we’ve finally found the perfect one. My 4 year old never gets tired of this and never gets stuck on anything or frustrated. It’s just pure fun. We love it so much we subscribed for a full year!,5,False,FoxyMama8081,We love this app so much!,pok-pok-montessori-preschool,1
2024-03-23 02:29:27,"{'id': 43184055, 'body': 'Thank you so much!', 'modified': '2024-04-10T19:46:35Z'}","Two year old has remained interested in this for several weeks, plays a little bit every day. Love that it doesn’t have ""right/wrong” gameplay, because then he just figures out the quickest way to get it right instead of engaging.",5,False,Franker8210,Very Engaging,pok-pok-montessori-preschool,1
2024-02-19 15:28:54,"{'id': 42117877, 'body': 'we are very happy to hear that. Yay!', 'modified': '2024-02-21T20:50:08Z'}","So far this app has been amazing, my daughter really enjoys learning apps and games and has been asking us for new games that are harder or for  something new that she hasn’t learned before, she wants to challenge herself and this has been a huge hit with her already!",5,False,a.vree,Wonderful,pok-pok-montessori-preschool,1
2024-01-12 17:32:55,"{'id': 41384534, 'body': ""That's amazing! And we love that you were patient with guidance. It is an excellent bonding opportunity as well! :) "", 'modified': '2024-01-18T22:30:21Z'}",This app requires thought development and context clue solutions. My 4 year old stays busy on it just figuring out what all she can do with each scene. Need’s guidance maybe the first time to encourage exploration. Other than that it’s easy and different than other pls in a good and refreshing way.,5,False,yoyogogogators,Good Different,pok-pok-montessori-preschool,1
2023-11-21 14:43:33,"{'id': 41685708, 'body': 'Thank you so much!', 'modified': '2024-02-01T16:07:31Z'}","Pok Pok is so happy and great. I don’t let my 4 and 2 year old have access to the internet yet, but for long road trips they have a tablet to watch downloaded movies and shows. This is the only game I feel comfortable with letting them play on their own in the backseat. It’s great!",5,False,Ashley Crews,Love the open ended-ness,pok-pok-montessori-preschool,1
2023-05-13 13:33:59,"{'id': 36690201, 'body': 'Thank you for the kind words and positive feedback! We love that both of your kids are enjoying it :)', 'modified': '2023-05-23T17:28:09Z'}","My kids have enjoyed this app for about a month now. It is the only app I have found that I like and will let my kids play freely on. My 2 year old and 4 year old both enjoy it, my 4 year old more so.  It is wonderful the game can be played offline.",5,False,iPhone_girl_2210,Wonderful app for kids,pok-pok-montessori-preschool,1
2024-06-14 16:11:45,"{'id': 45691832, 'body': 'we are so happy to hear!', 'modified': '2024-08-01T23:14:59Z'}",My 5-6 year old really likes playing with this app and I prefer this over other apps and games where he is crying out in exasperation every 2 minutes or begging me to download a new game that he’s found after watching an ad. This is pretty chill.,5,False,SteechersPet,Fun little tinker toy as an app,pok-pok-montessori-preschool,1
2024-04-09 21:17:53,"{'id': 43594172, 'body': 'Thank you!', 'modified': '2024-04-29T21:38:28Z'}",Appreciate an app that engages. Sometimes you just have to have screen time for their benefit and yours.  Screen time that’s not over stimulating nor turns them into zombies.  We love having this option and they can play off line.  Highly recommend.,5,False,Baileyfirefighter,Great,pok-pok-montessori-preschool,1
2024-02-03 01:40:43,"{'id': 42066483, 'body': 'We are so glad to hear that! We hope your daughter continues to enjoy her time in Pok Pok :) ', 'modified': '2024-02-20T02:49:37Z'}","My three-year-old daughter LOVES this app. She asks to use it every night before bed. It’s very well done and I love how they’re always adding new mini games. It also gives me peace of mind to know my daughter is being engaged intellectually, creatively and artistically, versus consuming media mindlessly.",5,False,kthan650,Delightful app,pok-pok-montessori-preschool,1
2023-12-20 19:48:39,"{'id': 40309197, 'body': 'Amazing! Pok Pok is also available 100% offline, for flights or days where you want to limit internet connectivity! Thank you for your kind review :) ', 'modified': '2023-11-23T17:47:11Z'}","Glad we found an online play resource that aligns with his Montessori education.
The Pok Pok app is one of his favorites and we know he's not just playing games but also expanding his creative thinking and skills learned in school! Would definitely recommend!",5,True,Stef Corrigan,Enhances my child's education,pok-pok-montessori-preschool,1
2023-11-09 01:47:07,"{'id': 40108756, 'body': 'Thank you Lizbeth! We hope Theodore enjoys the upcoming toys ;)', 'modified': '2023-11-13T19:14:03Z'}","We are loving PokPok for our 4 year old, Theodore! The games are fun and educational and keep him busy without getting sucked into the screen like some other over stimulating kids games. He also loved receiving a note in the mail from the PokPok team. We’re definitely impressed!",5,False,Lizbeth3329,Great game!,pok-pok-montessori-preschool,1
2023-10-31 07:26:46,"{'id': 39897207, 'body': 'thank you for sharing, it is heart warming to hear all the creative ways that little ones like to explore and use our app. ', 'modified': '2023-11-02T18:37:28Z'}",It’s a very fun engaging app where your kids can play. It is very interactive and easy to use. I like that my 5 year old is able to learn about different activities and use her imagination to create scenarios in the different areas of the app. It is very colorful so it will grab your kids interest!,5,False,KDMOM1613,Pok Pok,pok-pok-montessori-preschool,1
2023-08-26 13:25:29,"{'id': 38879695, 'body': ""Hello! We are so glad your kids love the app and completely understand that circumstances change when it comes to affording a subscription. We'd love to find a way for your kids to keep using it. If you send us an email to hello@playpokpok.com we have a little something for you and your family :)"", 'modified': '2023-09-12T20:01:34Z'}",My kids love this app. I wish we didn’t have to cancel our subscription but unfortunately we aren’t able to continue right now. Maybe we’ll be back in the future when circumstances change a bit.,5,False,Kmpmommy,Love but can’t afford.,pok-pok-montessori-preschool,1
2023-05-13 14:02:16,"{'id': 36690187, 'body': ""This is wonderful, we're so glad she finds different things to do every time she plays with it! :)"", 'modified': '2023-05-23T17:27:26Z'}",I installed the app as an alternative to tv for my 2 1/2 year old granddaughter. I was immediately impressed with her reaction and the way she was working through the options. Every experience is different because she learns something new each time she plays!,5,False,My Fave App for My Grandkids,My fave!!,pok-pok-montessori-preschool,1
2023-05-02 02:42:12,"{'id': 36398168, 'body': ""We are so happy that you took a chance on Pok Pok and both you and your son are enjoying it! He sounds like quite the explorer! :) It's so great that he is using it as a wind-down tool before bed, we love that. We really appreciate you sharing such detailed feedback with us!"", 'modified': '2023-05-08T15:54:26Z'}","This app was a sponsored ad on my instagram and it piqued my interest. I’m so happy that I downloaded it for my 3.5 yr old son. 

Right after downloading, I wanted to see what all it had while my son was sleeping. I found myself just playing around with all the open ended areas.

This is my sons go-to app whenever we get in the car, waiting in a restaurant or just in the mood for it.
As I’m writing this review, he is playing it on his iPad as we wind down for bed.

100% recommend and am so amazed at all the cool areas the developers have designed. They really did something amazing!",5,False,Kate Harrell,WE love this app!,pok-pok-montessori-preschool,1
2022-12-28 17:57:46,"{'id': 33442119, 'body': 'Storm the Street—we are so happy to hear! We hope your family continue to enjoy it :)', 'modified': '2022-11-30T02:44:01Z'}",They sent me a hand written card ! Who does that anymore? It was so touching and thoughtful. The app is really well built fluid it’s perfect for my son and daughter and it’s constantly updating for the time of year! Totally worth having for endless hours of playtime and peace and quite haha,5,True,Storm the Street,Truly special group running PokPOk,pok-pok-montessori-preschool,1
2024-06-01 23:14:35,"{'id': 45203963, 'body': 'Thank you!', 'modified': '2024-07-11T15:28:56Z'}",My guy is obsessed with his Pok Pok. You can really tell they took time to create something that is interesting and brain building that isn’t flashy and exciting by using over stimulating tactics. It feels good to know you have something good for them when using a tablet.,5,False,missemilyclaire,My little loves it!,pok-pok-montessori-preschool,1
2024-03-31 00:40:48,"{'id': 43492630, 'body': 'Thank you!', 'modified': '2024-04-24T17:14:40Z'}",I heard of Pok Pok from my friend who has 5 children. I love the simple yet fun interface and it offers many activities to help with your little ones brain development.. from problem solving to music. It’s a great way to keep them busy for a short period of time.,5,False,nordvan4life,Fun low stimulating fun,pok-pok-montessori-preschool,1
2024-04-19 05:45:53,"{'id': 43965012, 'body': 'Thank you so much :) ', 'modified': '2024-05-16T22:10:29Z'}",Traveling with a two year old internationally was a nightmare until I discovered Pok Pok. Now I know there is an alternative to screen time which can make kids not able to sleep and make them aggressive. I am putting it to the test and will update to a 5 star review once I try this on a plane.,4,False,PapayaAya93,Traveling Two Year Old!,pok-pok-montessori-preschool,1
2024-03-23 09:07:41,"{'id': 43184080, 'body': 'Thank you so much!', 'modified': '2024-04-10T19:48:26Z'}","My autistic son loves this app, we’ve only had it for a few days and I can already see the difference between this app and other forms of screen time. I’m glad we were recommended this app and I will definitely be recommending it to other families!",5,False,mdelenes,Great for toddlers!,pok-pok-montessori-preschool,1
2024-03-21 00:31:35,"{'id': 43184019, 'body': ""That's awesome, thank you so much!"", 'modified': '2024-04-10T19:44:39Z'}","my autistic 4 year old son loves this, it keeps him entertained without having to worry about the constant screen time he would be having playing games on the phone or ipad. I don’t have to worry about violence or graphic images. it’s a win for this mom!",5,False,Lolong1213,great app,pok-pok-montessori-preschool,1
2024-02-06 05:01:02,"{'id': 41946027, 'body': 'Thank you so much for the support!', 'modified': '2024-02-14T16:36:38Z'}","Our little one absolutely loves the POK POK app! The colorful layout and interactive features keep my toddler engaged. It's not just entertaining; the app also incorporates educational elements, making it a win-win. Highly recommended for parents looking for a fun and educational app for their little ones!",5,False,myt4est,Fun & Educational,pok-pok-montessori-preschool,1
2024-01-04 07:33:01,"{'id': 41255051, 'body': 'Thanks so much and welcome to the Pok Pok community!', 'modified': '2024-01-12T18:54:39Z'}","I heard about Pok Pok while I was scrolling through Instagram. I didn’t believe when it said about keeping a child busy… it really does keep my kids busy. I am a parent doesn’t want my kids to be glued to a screen, but when I need them to be distracted, I load Pok Pok and he is quiet!",5,False,John$312,Amazing!,pok-pok-montessori-preschool,1
2023-12-06 07:22:11,"{'id': 40624983, 'body': 'We are so happy to hear that, your 2 year old sounds so creative!', 'modified': '2023-12-11T19:39:03Z'}","This app is great for our 2 year old. She loves exploring and playing the different learning games. It is easy for her to use and we love to take her it with us for road trips, restaurants, and flights so she can use this app when she wants to play on her tablet!",5,False,Raedawg,Our 2 year old loves it!,pok-pok-montessori-preschool,1
2023-11-26 09:02:14,"{'id': 40371301, 'body': 'Wow! Such a variety of age ranges! We are so happy to hear that all your kids love Pok Pok. We are truly grateful to your family for being a part of our wholesome community!', 'modified': '2023-11-27T16:49:34Z'}","I have a 1 year old, 5 year old and 7 year old and they all can find something to enjoy with pok pok. We’ve had the app for about a year now and are still discovering new things! I love that there are so many options of things to do!",5,False,Jtwin311,Fun for all ages,pok-pok-montessori-preschool,1
2023-05-13 01:04:50,"{'id': 36755669, 'body': ""Wow this is lovely to hear, thank you so much. We're really glad that your daughter can play independently and navigate it all on her own. We hope to bring it to Google Play soon—follow us on Instagram for news on this! @playpokpok"", 'modified': '2023-05-26T14:42:41Z'}","My daughter absolutely LOVESS this app, it’s a great distraction for me to get things done. She so in tune with it. It’s so easy to adapt to, I literally just hand her the phone and away she goes lol. If you guys could put this on google play store too, that would be absolutely amazing. I would love to put this on my daughters tablet 🤩",5,False,ATL👑,A mom to Harmonii,pok-pok-montessori-preschool,1
