date,developerResponse,review,rating,isEdited,title,userName
2020-05-20 01:51:51,"{'id': 15450485, 'body': 'Thanks for your review. We are happy to hear that your daughter likes Kodi the bear!', 'modified': '2020-05-20T16:33:54Z'}",I found this app for my 3 year old daughter and was pleasantly surprised at how great the content was for this whole app to be free. My favorite part is that it teachers her to listen for instructions. To get the answers right she has to wait for the cute little bear to tell her what to do next which I love because my child could definitely use practice in listening. It teaches everything from color sorting to measuring.,5,False,Brilliant...and FREE!,MamaBest14
2021-04-26 18:32:51,"{'id': 22621438, 'body': 'Hi Ken! We really appreciate your review, and are thrilled to hear that your twins are using it to supplement their learning. We will have more content coming soon to help with summer learning. If you ever have any questions, please reach us at khankids@khanacademy.org. Thank you! ', 'modified': '2021-05-04T20:50:33Z'}","I have twin six year olds. They are both smart, but we’re weak in one topic the other was strong in. My son had a weakness in reading and spelling. My daughter’s weakness was mathematics. We used the app to improve their understanding in their weak topic.  It has helped, as they are both caught up to where they are supposed to be. I see this as a useful tool for the upcoming Summer break.",5,False,My twins like it a lot,KenSanders
2020-07-01 17:45:14,"{'id': 16366626, 'body': ""We're happy to hear that your son is enjoying Khan Academy Kids. Thanks for the review!"", 'modified': '2020-07-02T16:33:19Z'}","My 3 year old son can do the activities by himself with minor help from me. I like because it’s simple yet purposeful so my son doesn’t get sidetracked with too much songs or colors. 
I love that it’s for free and no ads. I wish I known before I paid for other subscription app. 
Would highly recommend and encourage do make a donation as well, to make this great content for accessible to everyone.",5,False,Awesome app and easy to use,Marcionilams
2020-06-19 04:52:10,"{'id': 16198270, 'body': 'Kodi the bear is so happy to read your review - thank you!', 'modified': '2020-06-24T15:11:57Z'}","If you are looking for a kid-user-friendly learning app, this one takes the cake. My 2 years old always wants to play “bear” now, and can navigate the whole app himself! He even changed his avatar to a bear, and changed it back when I changed it again! 😂 His favorite games are the letter tracing and the coloring pages. There are sooooo many well organized things to do, they will never get bored!",5,False,Best learning app yet!,mama_2_4
2019-12-13 11:07:06,,"I try to not let my kid depend on my phone for entertainment but certain times call for a distraction. This app is wonderful for that! It is educational and tailored to the age group when a profile is created. I love that it is safe. I don’t have to worry about the constant that is being viewed. It is engaging and the Super Simple Songs are fun, catchy and also educational. I recommend this app to all of my friends with kids!",5,False,I love this app!,lainykay
2020-09-29 18:52:48,,"This is a fabulous product, especially when it is free!

It is impressive in presentation and content and has the ability to engage numerous levels of children in reading, writing and math.  My two grandsons stay clued to their chairs when it’s on.  It has exercises which stretch the child’s intellect and others which are more relaxing where the pages turn and a story is read to the child.  

Just top-drawer!",5,False,Great App,Momma Molly
2020-08-14 03:23:31,,"My daughter loves this app, and I love it too. I used Khan Academy myself for college, and it was super helpful. So when I saw an app for kids, I couldn’t resist trying it out. We’ve been hooked ever since. My daughter loves the books, the art pages (especially the stickers), the lessons that incorporate her favorite songs, and loves getting her present from the mail truck. No other apps compare, and this is FREE.",5,False,The best kids app - hands down!,Courtneytrigger
2020-04-01 18:16:17,"{'id': 14399826, 'body': 'Your kind words are so encouraging to our team. Thank you for learning with us! ', 'modified': '2020-04-02T01:21:14Z'}","This app has been so instrumental in helping my children learn from a young age. We significantly limit screen time and this is one of few programs they are allowed to use. It greatly improved their skills in all aspects of learning. The way this app is designed, it starts small and grows with them. Also, I don’t have to worry about in app purchase prompts. I’m incredibly thankful for this program.",5,False,Excellent!!!,photosit
2023-07-18 21:45:35,"{'id': 37898740, 'body': 'So glad you discovered Khan Kids, and happy to hear your sister enjoys learning with it!', 'modified': '2023-07-25T20:51:33Z'}",I have been struggling to find an learning app without adds or subscriptions. Finally I ran into Khan Academy Kids. I don’t have to watch over my sister checking to see if she has clicked another random ad anymore. It has multiple activities and more. Helping her learn and keeping her entertained all at the same time,5,False,Amazing for kids,hegrnwodmwofnwos
2021-04-19 18:47:47,,"My 3 year grandson loves using this App and begs to use it everyday. We use it on long drives and as a way to spend quiet time. He has learned so, so much in it. He was so excited the other day to recognize letters on signs when we were out.  He was naming numbers in the the store on signs and all the colors he saw with such excitement .  Thank you Kahn Academy for making learning Fun!",5,False,Love this App!,scottslane
2020-08-24 13:50:23,"{'id': 17521686, 'body': 'Thank you for the review! We are glad the app is making a positive difference. ', 'modified': '2020-08-26T19:36:56Z'}",My three year old loves this app. It’s wonderful how they can offer it for free with no adds. We have never had any problems using the app: it runs great! I recommend this app to all parents with little ones. Those with older kids should check out their regular app. Theses apps are simply the best for all kids to succeed in school. Thank you Khan Academy for making my life a little easier!!!❤️,5,False,Simply the best,best---mamma---❤️
2022-11-15 16:32:20,,"1 Khan kids is a great game if your kid is sick cause it has learning 
2 Kids love khan kids cause you can do math logic writing like that 
3 It doesn’t have adds cause they don’t want to stop your learning 
4 It is so helpful to adults cause you don’t need to help them at all 
5 It is so much fun so download the app right now see ya",5,False,All good things about Khan kids that parents should know,Madysen Mae Wilkinson Walker
2022-08-17 20:27:31,"{'id': 31665870, 'body': ""It's fantastic to hear that both of your daughters enjoyed learning with Khan Kids over summer break. Thanks for your review!"", 'modified': '2022-08-25T21:16:40Z'}","We’re using Khan Academy so our 4 and 7 year old daughters can review and stay fresh during their summer break and so far it’s been a big hit!

The fact that it’s completely free with no strings attached alone makes this a must for every parent. One of the few apps that you can genuinely say makes the world a better place.",5,False,Great tool for summer break!,Vanderhelm
2021-07-16 12:19:09,"{'id': 24056626, 'body': ""It sounds like your daughter is enjoying the social-emotional lessons in the app. We're so glad she likes Khan Academy Kids. Thank you for letting us know!"", 'modified': '2021-07-21T19:24:22Z'}","My daughter just turned 3 and I downloaded this for her, for the last week as soon as she wakes up she wants to “ play game “ , she is learning so much from it. She has established her emotions very quickly from the lessons on there, coming to me because her cousin is crying and telling me “ she’s sad  “ . I think this is a wonderful app for children. We will continue using it!",5,False,Awesome,Mamaof2+1bonus😍
2020-09-30 02:20:07,,"As an educator I am pretty critical of educational resources for my kids. So far the Khan Academy App is the best app in terms of quality materials and graphics, individualized activities, and gentle correction. My three kids (6, 4, and almost 3) all love using the app and I feel confident allowing them to use the app while I am doing one-on-one instruction with one of the other kids.",5,False,An educator’s take,Momsnickname
2020-09-17 14:20:47,"{'id': 18033744, 'body': 'We definitely appreciate your support. Thank you for the review and recommendation!', 'modified': '2020-09-22T21:34:05Z'}","This app truly is Amazing. Of all the apps I’ve googled and researched, this is by far the best! It was not even on most of the lists. I can not understand why. Once you use it and any other you would have to agree. There are no commercials. It is very clear and encouraging. You build relationships with the characters. It is a magnificent tool to fight boredom and learn!!! Everyone should try and support these guys!!!!",5,False,Amazing!!!!,Arie Cole
2020-08-28 17:37:28,"{'id': 17656075, 'body': ""Hi Courtney, thank you for sharing your experience! We're excited to know your son enjoys learning with us."", 'modified': '2020-09-02T19:37:28Z'}","This app is so impressive! My son is 4.5 and has special needs. He has a lot of difficulty focusing, but this keeps him so engaged! He actually asks to “play” this and doesn’t realize he is learning. I also love the variety. It is not just for early reading at his age, there’s work with numbers/pre-math, sorting, problem solving, opposites, and so much more. What a gem!",5,False,Better than any of the other learning apps!,CourtneyLynneB
2023-02-25 21:42:52,"{'id': 35193138, 'body': ""We appreciate your recommendation. Great to know you've had such a positive experience with the app!"", 'modified': '2023-03-03T19:57:24Z'}","I only found out about Khan academy kids recently, and after using the regular version as a supplement to my classroom teaching for several years it was an easy decision to try it out. It’s easy to use and my kiddos love it! We keep screen time to a minimum, but I feel good using this app since it’s helpful with many skills.",5,False,Great educational app!,Mama Kacie
2021-11-19 18:35:23,"{'id': 26440203, 'body': 'You are so welcome! We really appreciate your positive feedback. Thank you!', 'modified': '2021-11-23T21:15:55Z'}","I was hesitant to download yet another “free” app but my daughter helped persuade me. To my surprise this app is exactly what it claims to be. Absolutely 100% free, not a single ad and my daughter loves it. It teaches all kinds of skills such as shapes, colors, problem solving and math. It’s honestly better than any of the educational kids apps that I pay for every month. Thank you Khan Academy!",5,False,Best free kids app out there!!,SuperDad503
2022-07-19 20:00:54,"{'id': 15084123, 'body': ""Thank you for this kind feedback. It's exciting to hear that your daughter is reading and writing! If you ever have questions, feel free to reach us at khankids@khanacademy.org. We'd be happy to help."", 'modified': '2020-05-04T15:18:08Z'}","I previously wrote a rave review on this app but after some more time I have to admit that problems exist.

The app can be gamed by kids to get a high score while learning and retaining nothing, especially in math. 

This is at best a tool to use under the guidance of a teacher while following along with separate curriculum, but do not think for a moment that this is a stand alone school curriculum or that it won’t create learning problems, it can. Use it under guidance.",3,True,Problems Exist,Porphy
2021-10-05 13:38:36,"{'id': 25561326, 'body': ""Wonderful! We're so pleased to hear that Khan Kids is meeting your children's needs!"", 'modified': '2021-10-08T04:50:32Z'}","I heard a few whispers about this app and decided to give it a try for the 5&3 year old. My 5 year was struggling with engagement and my 3 year was/is a sponge. This app was able to meet both of their needs. It fun, easy to use, and has shown great results for both of my kids! I enjoy playing it with them! Highly recommend!",5,False,Pleasantly Surprised,Eiramwa
2021-02-25 17:51:42,"{'id': 21455037, 'body': 'Great news that Khan Academy Kids was approved by your school. We appreciate the advocacy, and the review! ', 'modified': '2021-03-04T20:19:44Z'}","Thank you so much for this app! We love it, it was easy to use in my iPad. 
My sons school district have very limited selection of apps in their school computers and your app wasn’t one of those. After requesting an screening of your app and letting them know what a great learning tool it was, they finally approved it! my sons are now able to enjoy it in their own school computers 😁
Keep the great job guys!!",5,False,My kids and I love it!,Firu333
2020-09-23 18:10:26,,"My 2 year old son has been loving this app! There is such a variety of activities and learning modules as well as storytime, songs, etc, he never gets bored. They keep challenging him, and the best part is that if I feel like he has mastered most of the learning points, I just adjust his age in the app and he gets more challenging activities!",5,False,Very educational and fun app!,Nolamom1234
2020-07-02 13:47:58,,"Khan academy does a great job of teaching foundational reading skills. It includes concepts of reading such as title of book, where to start and end when reading print, difference between a letter and a word, distinguishing different sounds in a word, syllables, and comprehension. I could go on and on. I have a teaching background and this is  one of the most thorough apps I have come across yet, and it is free.",5,False,Great content for early literacy,early literacy
2020-05-15 18:07:40,,"My daughter is 4 and was attending pre-school through our school district. She absolutely loves learning and everyday, yes I mean everyday she wants my phone just for her “school” app. She is so obsessed with the app and learning! 
Because it’s free it makes it so easy for me to let her use it. Since Covid-19 she has used it daily and she now knows how to add and subtract. I love this app and encourage others to use it for their kids!",5,False,Amazing and fun app,Nikki Loesser
2024-06-09 14:48:45,"{'id': 44510991, 'body': 'How amazing that the pets are enjoying the app too! 😻', 'modified': '2024-06-10T20:48:42Z'}","I do not have children but I do have pets and I was looking for a fun learning game for kids. But then I saw my cousin play this game I asked my aunt and she said it’s her new favorite learning game. So I downloaded it for my pet chinchilla and birds and they love everything about it! They love the stories, lessons, and art! (Their favorite story is old friends new friends.) Thank you!",5,False,Fun for anything,donjuand
2023-12-06 21:56:17,"{'id': 40687017, 'body': ""We're so glad to hear that she's such an avid learner. Thank you for your review!"", 'modified': '2023-12-14T19:57:19Z'}","Khan academy kids is pretty cool. You can learn play games and get awards. My child loves to play the games and draw every now and then. When she was little though, she loved to do all of the fun things daily. I love the fact that when there is no internet you can still do some things. Khan academy kids is so fun for my child. She used up to 2nd grade",5,False,Khan academy kids 😄,💻JP
2021-08-05 17:19:30,"{'id': 24267350, 'body': ""We're delighted that you enjoy the coloring pages in Khan Kids. Thanks for the review!"", 'modified': '2021-08-02T15:29:42Z'}",Hi I’m Penelope and I’m almost 10 and love this game me and my sister do I think I wrote a review already but this app is amazing my brother  is 2 and he loves to color on it my sister loves it but I have something to say I think we should like have a avatar that you can  customize you look like or some pics that’s what I think but throughout  the game I love it 😍.,5,True,"Amazing,fun and learning",anime cray
2021-10-08 17:46:56,"{'id': 25622602, 'body': 'We have a setting that might help! Here is more information on parental controls in Khan Kids, which includes an option for hiding the home button on the Learning Path: https://khankids.zendesk.com/hc/en-us/articles/360047566151-How-do-I-access-parental-controls-. If you have questions, just let us know at khankids@khacademy.org. Thanks!', 'modified': '2021-10-11T19:57:27Z'}",I love this app. I used it for my oldest daughter (who was very sad to outgrow it) and now I am using it for my youngest daughter. She has learned a lot from the app! The only thing I wish is the app had a way so my 2 year old wouldn’t hit the home button by mistake. I also wish they had a way to lock the app so she couldn’t leave the app. Other then that we really like it!,4,False,Love the app but need a few thing,teaformylov
2021-02-12 08:22:20,,"Wow this app is the BEST. They have videos, Coloring pages, and books for the kids to read! And mind you you can do all that offline as well !!! For free!!!!  This app is seriously gold. I can’t wait for my sister to start studying on this application.. I usually just have her read or do math But this app teaches the kids in videos so I’m happy I love it totally deserves 5 stars",5,False,I am In LOVE!!!,Jaybbiesss
2020-03-19 19:08:15,,"My 9 year old has been using it for a few weeks now and he goes on to it without being asked to. He is in the lower end of the spectrum of Asperger syndrome and his is able to do most of the tasks without asking for help. I have seen the improvements he is making through this app. He talks about the things he learn, this means he is digesting and absorbing the knowledge.

Thank you!",5,False,Great App,myhing3
2023-03-24 00:15:04,"{'id': 35663899, 'body': 'We love your review, and especially hearing that your granddaughter is gaining confidence in learning with Khan Kids. Thank you!', 'modified': '2023-03-29T22:02:04Z'}","We got this app for my autistic non speaker granddaughter and it is a great tool to help her point to letters and answers independently! If she answered something wrong, it gently guided her to try again, giving her an opportunity, without any discouragement, to find the right answer. That is exactly what teaching and learning is all about! We loved this app!",5,False,Great tool for pointing and spelling independently!,Solèil
2024-10-09 17:42:04,"{'id': 47387524, 'body': ""We're thrilled to hear you're enjoying Khan Academy Kids! To disable the Halloween experience within the app, please update to the latest version, navigate to the parent section, and toggle the seasonal theme off. If you need additional support, don't hesitate to reach out at khankids@khanacademy.org. Happy learning! "", 'modified': '2024-10-11T15:39:11Z'}","I think this is the best kids app ever. I used to use Khan Academy when I was homeschooled, so I was delighted to see that they had an app for kids, especially as young as two. The only complaint that I have is that you cannot remove the Halloween effect. I know a ton of my friends that have also made the complaint. Not everybody celebrates a holiday that celebrates darkness, demons, ghouls,and other evil characters.",4,False,Best kids app,ohgeedadon
2024-02-07 22:29:08,"{'id': 41979919, 'body': 'Sorry for the trouble! If the problem persists, please reach out to our support team at khankids@khanacademy.org or try these tips to optimize the app on your device: https://khankids.zendesk.com/hc/en-us/articles/360007054791-Does-Khan-Academy-Kids-work-with-my-device. ', 'modified': '2024-02-15T22:19:57Z'}",Definitely an awesome add for kids! My kids love it when I tell them to do their “studies” but sometimes the app would freeze on the profile page. I know the app will freeze is if the theme song isn’t playing. I would exit out and come back but it would do the same. I would hate to always have to delete the app and redownload every time it does this…,4,False,Awesome app but…,Naasluv
2021-12-07 15:52:04,"{'id': 26764267, 'body': ""Hi Britanny, we're delighted that your son is learning so much with Khan Kids! Thank you for your review!"", 'modified': '2021-12-10T21:19:11Z'}","My 4 year old son came across this app and asked if I could download it…after reading the reviews I agreed and this has now become his favorite. He has learned SO much in just a couple weeks. Not only is it educational, it’s actually free free, not like other “free” apps that you have to pay to unlock. I love this app and definitely recommend!!",5,False,AMAZING App!,Britanny Stickney
2020-09-30 04:48:57,,"Finally, an app that TRULY provides fun, educational content for FREE. I’d tried several so-called “learning” apps for my preschooler but they were either too expensive, didn’t truly promote learning, or my 3 year old found it boring. My daughter loves this app and I appreciate that I can rest easy knowing that her screen time is spend productively.",5,False,Fantastic Educational App,CurlySusan88
2020-11-17 00:52:37,"{'id': 19226910, 'body': 'We appreciate the feedback, thanks for letting us know. You might find our parent preferences helpful for focusing the learning experience. Here is more information on how to access those preferences in the app: https://khankids.zendesk.com/hc/en-us/articles/360047566151-How-do-I-access-parental-controls-. ', 'modified': '2020-11-19T20:39:45Z'}","My 4 year old is the type of child who discovers something she enjoys doing and will do it over and over again. So instead of following the learning patch, she opens up the different rooms of the characters and makes sort of an endless amount of collages. If there was only the learning path, she would enjoy that but as is I have to make her do it as she has this other option where she learns nothing.",4,False,Great except for...,Nouvellevague220
2020-05-21 03:05:12,,My granddaughters love doing their homework on Khan everyday. No muss no fuss l got it first for my 3 year old so she could have homework like her sister. But then the 6 year old wanted to do it as well cause it wasn’t fair her sister got to work on that site and she couldn’t. I love the ease of the both of them learning and it’s not just a large game where they really don’t learn anything. Keep up the good site.,5,False,Thank you,nin nin bj
2020-09-03 20:33:26,"{'id': 17762524, 'body': 'We greatly appreciate your review and recommenation, and are especially grateful to hear that the app is helping with online learning. ', 'modified': '2020-09-08T16:10:52Z'}","I cannot even begin to express my gratitude for the content khan academy provides for kids, and even adults. When the world shut down in March I relied heavily on khan academy to supplement my kids online learning. Every video is engaging, clear, concise, and my kids began asking for the app instead of the online school work their teachers had to throw together. 10/10 recommend.",5,False,Profoundly useful,NSW CT
2020-05-13 16:59:37,"{'id': 15345561, 'body': ""Thank you for the kind review! We're glad to know that the books in our app's Library are enjoyable for your granddaughter."", 'modified': '2020-05-15T16:20:56Z'}","This is a great learning tool for toddlers.  My 2 year old granddaughter loves it and would play for hours. I like the fact that it is patient with the child as well as encouraging to them.  There is time on the drawing parts to experiment with different colors and lines.  The library of books, both fiction and non-fiction, is wonderful for reading as well as being read to. Thanks, Khan Academy!",5,False,Khan Academy for kids,KS Nanny
2020-04-30 01:03:32,"{'id': 15018383, 'body': 'Thank you for letting us know that your 3-year-old is enjoying Khan Academy Kids! We appreciate the feedback and the review. Enjoy! ', 'modified': '2020-04-30T16:37:40Z'}","I don't ever write reviews, but this app is the best. My 3 year old loves it and the app surprises me everyday with the best content for her. I am not a fan of screen time, but she can play Khan Academy Kids almost every day as a prize for good behavior. She loves her prize and learns a lot from it. I am sold and shared my experience with all my friends that have kids. Wonderful app, thank you so much!",5,False,Best App,👃👀👂👄hawaii
2019-12-12 19:42:56,,This is an amazing app. Hard to believe something free can have so much incredible content. I’ve been telling all my mom friends. My son absolutely loves playing in this app and we have noticed him learning a lot too. So many different lessons and games tailored specifically for his age and built to educate and challenge him. Some screen time we can feel great about! Absolutely LOVE!,5,False,Phenomenal app - my 2.5 yr old LOVES,HCMom123
2024-01-13 03:16:09,"{'id': 41357119, 'body': 'Wow! We are so excited to hear that your toddler is recognizing the alphabet already. Thank you for letting us know - we appreciate your review!', 'modified': '2024-01-17T22:48:41Z'}","This is the best learning tool from reading , maths, logic , letters …ooh my … this was a life saver . My toddler can now say and recognise her abcs, sort items and so much more 
We have been participating in the reading and she seems to enjoy it so much … I just love this app ..it has made learning so much fun, easier and relatable to kids … 10/10",5,False,Best app for my 3 year old,Lisa3403
2022-08-29 23:07:09,,"My daughter really enjoys learning and playing on here.   She know most of all the sounds but barely the letters to match. You don’t need to know the letter name to learn to read.   I appreciate that there is not sight words however  a phonic tab  would  help   
The letter Ii and Ll and the number 1 is confusing      
This app in my eyes is great  keep up the work",5,False,Sounds,missy1leah
2021-12-24 18:46:45,"{'id': 27082971, 'body': ""We're delighted that your daughter is learning so much with Khan Kids! We've noted your preference for more offline content for our dev team. Thanks!"", 'modified': '2021-12-27T17:25:29Z'}","My daughter who just turned 3 LOVES this app. She’s only been on it for a week and already knows how to navigate through the library and chooses what activities she wants to do. Her favorites are the dancing, coloring, memory, and tracing so far! There could be a little more offline content for when we’re in the car though.",5,False,Amazing!,Y0gi bear
2021-08-07 16:49:03,"{'id': 24455952, 'body': ""That's right! We are 100% free, always. Thanks for your review!"", 'modified': '2021-08-11T22:16:05Z'}","My 7 year old loves this app and so do I! It’s truly a quality source for learning that engages kids, and instills a love of learning. Plus it’s completely FREE. At first I couldn’t believe it, and even expected the “you have to pay $$$ to move on” pop up. But it never happened and because it’s Khan Academy, it never will! Keep it up!",5,False,Too good to be NOT true,dijdfjkccj
2021-08-05 19:23:28,,"My daughter just turned 5 and she loves this app she will turn it on and do what ever subject it has on she will play that for long period of time then periodically she will choose a different subject but she loves it really helping with words,letters,and among other things but it is a very well made app for kids to learn and it’s free thanks to whoever made this app well done",5,False,Awesome app,coreyjmed
2021-03-02 22:06:11,"{'id': 21455082, 'body': ""Wonderful to hear from you, Kim. We're so happy to know that your son is learning so much with Khan Kids. Thank you for leaving a review!"", 'modified': '2021-03-04T20:25:11Z'}","My kids play this regularly during screen time. Coming from a low income family, I’m happy I finally found an awesome learning app for free. My 3 year old son was recently evaluated for his learning capabilities, he ranked superior/above average. I work with him at home but I do think this app gave him a huge boost. He’s now counting to 10, he knows the first letter of his name, and also shapes & colors.",5,False,Love this app !,Kim TiSI
2020-09-13 02:23:09,"{'id': 17878554, 'body': 'Happy to hear that the app is working for your granddaughter, and thank you for the review! ', 'modified': '2020-09-14T23:04:24Z'}","Excellent, fun app to enrich learning.  This program is more engaging, educational and fun than my granddaughter’s current online kindergarten program through her school.  If you are desperate to bring joy into your child’s education during this pandemic, I absolutely recommend Kahn Academy!  I am a retired teacher with over 35 years of teaching experience including gifted education.",5,False,Kahn Academy,Hawaii Mimi
2020-07-22 02:25:11,"{'id': 16839741, 'body': ""That's excellent! We appreciate your review!"", 'modified': '2020-07-24T00:52:25Z'}","The app is balanced. The activities aren’t to long and the learning process is simple and clear for my 4 year old. The characters are like-able right away, music isn’t overbearing, and graphics are just enough to keep them interested. So far I see progress (for an app) and she tells me what she learns once she’s done.",5,False,So useful and my daughter is retaining the information,Hmgbrd9
2020-05-12 18:10:27,,"This App has been nothing short of amazing. With the uncertain times and more need for remote learning this fills the gap! I’ve seen big progress in our pre-schooler. If you are searching for an educational app that grows with your child all while providing different types of learning within a session, look no further. I also love that the app give “brain breaks” with singing and dancing.",5,False,Amazing,PTS85
2020-05-06 00:36:25,,We are fairly new to this app but since we’ve downloaded it my son loves it. He’s actually learning while he thinks he is playing. Everything is available to him unlike other games that claim they are free but then try to charge for everything. There is a lot for the kids to do in this game. It is personalized for your child and their age group. Thank you Khan!,5,False,Great Free Learning App for toddlers,ATD 8484
2020-03-24 02:46:20,,"I’ve always appreciated and respected Khan Academy videos and the way they break down the complex to a level that makes sense to me.  So, I tried the Khan Academy for Kids app , figuring that it would be equally  as quality filled as the videos... I was right! My 3 year old loves doing her “work”, and is having so much fun while she is learning. 
Thank you so much!",5,False,Fantastic learning tool for little ones!,Jimmy raider
2024-01-28 02:31:59,"{'id': 41714577, 'body': ""We're so grateful for your support - thank you!"", 'modified': '2024-02-02T18:55:12Z'}",This app is so fun! I like how to collab with different people to make a world of learning and fun for kids! Khan Academy kids is completely free and great or kids my age to use. You can do your personal learning path or go to the library to choose your own activity. I actively choose Khan Academy kids instead of all those other apps!!!,5,False,Best educational app ever,Axolotl789cool
2021-02-11 19:25:31,,We have paid in the past for membership to both ABC mouse and Homer and so far love Khan Academy much more. ABC Mouse has way too many time sucking activities that have little educational value. And Homer is headed in that same direction. I just wanted a simpler educational app that tracks my preschoolers progress and this is it for us. The fact that it’s ad and cost free is incredible for what you get!,5,False,Love it!,MKC49503
2020-08-28 03:34:32,"{'id': 17656081, 'body': ""We're so happy to know your son enjoys learning with us. Thank you for the recommendation!"", 'modified': '2020-09-02T19:37:54Z'}","This app has been above and beyond what I had hoped for. My 3 year old is obsessed and I feel comfortable knowing it is all educational and I don’t have to worry about him accidentally tapping on an ad. I recommended the app to my hair dresser today when he told me he had a young son. Love it, will forever be telling my friends and family about it.",5,False,Recommend for all parents of preschoolers,apape1
2023-08-02 16:56:57,"{'id': 38084364, 'body': ""We're so happy to hear that your kids are having fun while learning. Thank you for your review!"", 'modified': '2023-08-03T21:33:13Z'}","This app has a combination of education and fun that my kids love. As a parent, I especially appreciate that there are no ads. My children are learning and enjoying themselves while I don’t have to worry they will click on something they shouldn’t, or make a purchase. I encourage all parents to download this app.",5,False,Wonderful App!,Talula983
2022-06-30 18:10:26,,"So khan, kids is the best for children who are learning online perfect for the summer time where you can access reading and other stuff and you can do it at school too it’s fun for children of all ages Who have it so anybody who has it is smart because they know the Khan Kids is the perfect activity for children of all ages",5,False,Ope,oplllllkkkrkfidjdid
2020-05-31 22:33:18,,"My three year old adores this app. It’s actually the only one she’s allowed to use, as we limit screen time, but she loves the characters and has learned a lot with it! The fact that it’s fully free with no ads or in-app purchases is astounding. The overlapping lessons work as scaffolding and have solidified some concepts for her in a simple, non-frustrating way. We love Khan Academy Kids!",5,False,"Amazing, fully free app!",CeeLaLa17
2020-04-10 21:00:30,,This app exceeded my expectations. I love that it is free and especially ad free! This is a safe place for my kids to have great quality learning. The way it teaches my kids is engaging and fun and they don’t realize they are learning as they play and navigate their way through the different areas of the app. This is an awesome tool to use to keep kids learning and having fun while doing it!,5,False,Love this App!,meme2071
2020-04-30 20:31:43,"{'id': 15084355, 'body': ""We've noted your device feedback for our development team. Thanks for the review!"", 'modified': '2020-05-04T15:29:20Z'}","My daughter seems to prefer using this app to learn numbers/reading/logic than learning from either my wife or I (less stressful for us all).

There’s a good amount of age appropriate lessons with enough variety to keep both kids engaged, which is impressive given the free cost.

However, if I had one complaint, it’s that the app isn’t optimized for the 11-inch iPad Pro (black bars on the sides).  Other than that, it’s pretty great.",4,False,Surprisingly good,Seltzer Robb
2020-04-07 14:11:53,,"Fantastic learning app for my 4 year old, not to mention it’s FREE!  My daughter looks forward to learning each day and is so excited to read along with the books about golden retrievers, poodles, all sorts of animals all while being in a safe zone for learning without ads every few minutes.  Truly wonderful app!",5,False,"Love this for 4 year old daughter, especially during COVID-19",RLyons86
2020-04-05 21:48:12,,"This has been a life saver for our 4 year old grandson during this social isolation time.  While his little brother naps, he is actively engaged for an hour in early reading and numbers activities and so we get a rest too!  He chuckles, repeats and talks to himself as he is learning.  And the lessons match and supplement what his preschool teacher gives us to work on with him.  Thank you!",5,False,Preschool level,tired grandma!
2022-09-13 11:54:09,"{'id': 32042975, 'body': ""It's exciting to hear how much he loves the app, and the characters. Thank you for sharing your feedback with us!"", 'modified': '2022-09-15T17:26:20Z'}","My son is only 3, but super smart for his age and this app just helps builds it! He loves the characters and it’s easy for him to navigate. He gets screen time a few times a day and he goes straight to this app. So many different educational things for him to do. He gets super excited when he accomplishes things. Absolutely love it!",5,False,Love it!,Dcjjr
2020-11-20 21:16:02,,"I’ve been using this app with my 4 yr old granddaughter as well as ABC mouse.  I found that this one is great and moves through the small lessons quickly, keeping it interesting.  When she is given a choice between this one and the other, she always picks this one.  I would highly recommend it!",5,False,Kindergarten prep,lindi0722
2020-10-23 17:11:58,"{'id': 18689040, 'body': ""It's wonderful to hear that the app helped her reach new levels in learning. Thank you for the review! "", 'modified': '2020-10-25T16:41:28Z'}","My 6 year old struggled In public school last year. In fact, she failed kindergarten. We are Covid homeschoolers this year and in 9 weeks this app has brought her up to speed and I’ve put her into the first grade levels. She’s amazed me and this app is to thank. The animation. The art. The music. The way skills are presented and taught... I cannot say enough great things about it.",5,False,This app is brilliant,Keightlynn
2020-09-24 04:07:58,"{'id': 18179415, 'body': ""We're glad the app is helping to provide learning options this year. Thank you for leaving a review!"", 'modified': '2020-09-29T16:35:49Z'}","I love this app and we use ABC Mouse and Montessori Preschool. So far, Khan Kids Academy has my toddler’s interest the most and it gives her instructions on the activities so it adds to her listening skills. Overall a GREAT learning app for kids who can’t attend preschool, especially those with COVID-19 concerns. I believe when my kid is able to attend school safely again, she won’t be behind in learning.",5,False,Toddler Learning (3yo,Preschool Learning
2020-07-27 20:02:42,"{'id': 16987762, 'body': ""We appreciate the feedback. We've noted your suggestions for our team. "", 'modified': '2020-07-30T19:24:00Z'}","My daughter is addicted to this app..she said it was fun and doesn’t want to stop. Every time when I’m about to turn it off, she will scream and cry which really annoys me. That’s the only bad part about this app...I want to use an educational app but not make her addicted... maybe if parents can set some timer in the app or increase the difficulties of the learning content, that could help alleviate their addiction?",4,False,My daughter will rate it 5 star but for me...,hinata441
2023-06-01 00:44:40,"{'id': 36913426, 'body': ""That's fantastic! We're glad your daughter is already enjoying Khan Kids, and we definitely appreciate the recommendations. "", 'modified': '2023-06-04T21:23:15Z'}","Although we just downloaded today, I have to say I am SO impressed with this app! My 6 year old is very interested in every part of it! I like the variety of things offered to them and so does she! It makes it more fun for her! Would definitely recommend this to anyone they have ages 2-8!",5,False,Amazing,Starlaaa
